participant,baseline,adapting,task,trial,temperature,accuracy
30,32.1,31.1,0,8,0.4,1
30,32.1,31.1,0,9,0.4,1
30,32.1,31.1,0,10,0.2,0
30,32.1,31.1,0,11,0.4,1
30,32.1,31.1,0,12,0.4,1
30,32.1,31.1,0,13,0.4,1
30,32.1,31.1,0,14,0.4,1
30,32.1,31.1,0,15,0.4,1
30,32.1,31.1,0,16,0.4,1
30,32.1,31.1,0,17,0.4,1
30,32.1,31.1,0,18,0.4,1
30,32.1,31.1,0,19,0.4,1
30,32.1,31.1,0,20,0.4,1
30,32.1,31.1,0,21,0.4,1
30,32.1,31.1,0,22,0.4,1
30,32.1,31.1,0,23,0.4,1
30,32.1,31.1,0,24,0.4,1
30,32.1,31.1,0,25,0.2,1
30,32.1,31.1,0,26,0.2,0
30,32.1,31.1,0,27,0.4,0
30,32.1,31.1,0,28,0.4,1
30,32.1,31.1,0,29,0.4,1
30,32.1,31.1,0,30,0.4,1
30,32.1,32.1,0,1,1.8,1
30,32.1,32.1,0,2,1.6,1
30,32.1,32.1,0,3,1.2,1
30,32.1,32.1,0,4,1,1
30,32.1,32.1,0,5,0.8,1
30,32.1,32.1,0,6,0.6,1
30,32.1,32.1,0,7,0.4,1
30,32.1,32.1,0,8,0.4,1
30,32.1,32.1,0,9,0.4,1
30,32.1,32.1,0,10,0.2,0
30,32.1,32.1,0,11,0.4,1
30,32.1,32.1,0,12,0.4,1
30,32.1,32.1,0,13,0.4,1
30,32.1,32.1,0,14,0.4,1
30,32.1,32.1,0,15,0.4,1
30,32.1,32.1,0,16,0.4,1
30,32.1,32.1,0,17,0.4,1
30,32.1,32.1,0,18,0.4,1
30,32.1,32.1,0,19,0.4,1
30,32.1,32.1,0,20,0.4,1
30,32.1,32.1,0,21,0.4,0
30,32.1,32.1,0,22,0.4,1
30,32.1,32.1,0,23,0.4,1
30,32.1,32.1,0,24,0.4,1
30,32.1,32.1,0,25,0.4,1
30,32.1,32.1,0,26,0.4,1
30,32.1,32.1,0,27,0.4,1
30,32.1,32.1,0,28,0.4,1
30,32.1,32.1,0,29,0.4,1
30,32.1,33.1,0,1,1.8,1
30,32.1,33.1,0,2,1.6,1
30,32.1,33.1,0,3,1.2,1
30,32.1,33.1,0,4,1,1
30,32.1,33.1,0,5,0.8,1
30,32.1,33.1,0,6,0.6,1
30,32.1,33.1,0,7,0.4,1
30,32.1,33.1,0,8,0.4,1
30,32.1,33.1,0,9,0.4,1
30,32.1,33.1,0,10,0.2,1
30,32.1,33.1,0,11,0.2,0
30,32.1,33.1,0,12,0.4,1
30,32.1,33.1,0,13,0.4,1
30,32.1,33.1,0,14,0.4,1
30,32.1,33.1,0,15,0.4,1
30,32.1,33.1,0,16,0.4,1
30,32.1,33.1,0,17,0.4,1
30,32.1,33.1,0,18,0.4,0
30,32.1,33.1,0,19,0.4,1
30,32.1,33.1,0,20,0.4,1
30,32.1,33.1,0,21,0.4,1
30,32.1,33.1,0,22,0.4,1
30,32.1,33.1,0,23,0.4,1
30,32.1,33.1,0,24,0.4,1
30,32.1,33.1,0,25,0.4,1
30,32.1,33.1,0,26,0.4,1
30,32.1,33.1,0,27,0.4,1
30,32.1,33.1,0,28,0.4,0
30,32.1,33.1,0,29,0.4,1
30,32.1,33.1,0,30,0.4,1
30,32.1,34.1,0,1,1.8,0
30,32.1,34.1,0,2,3.2,1
30,32.1,34.1,0,3,3,1
30,32.1,34.1,0,4,2.6,1
30,32.1,34.1,0,5,2.6,1
30,32.1,34.1,0,6,2.4,1
30,32.1,34.1,0,7,2.2,1
30,32.1,34.1,0,8,2.2,1
30,32.1,34.1,0,9,2.2,1
30,32.1,34.1,0,10,1.6,1
30,32.1,34.1,0,11,1.6,1
30,32.1,34.1,0,12,1.4,1
30,32.1,34.1,0,13,1.4,1
30,32.1,34.1,0,14,1,1
30,32.1,34.1,0,15,1,1
30,32.1,34.1,0,16,0.8,1
30,32.1,34.1,0,17,0.6,1
30,32.1,34.1,0,18,0.6,1
30,32.1,34.1,0,19,0.4,1
30,32.1,34.1,0,20,0.4,0
30,32.1,34.1,0,21,0.8,1
30,32.1,34.1,0,22,0.6,1
30,32.1,34.1,0,23,0.6,1
30,32.1,34.1,0,24,0.6,1
30,32.1,34.1,0,25,0.6,1
30,32.1,34.1,0,26,0.6,1
30,32.1,34.1,0,27,0.6,1
30,32.1,30.1,1,1,2.6,0
30,32.1,30.1,1,2,4,1
30,32.1,30.1,1,3,3.8,1
30,32.1,30.1,1,4,3.6,1
30,32.1,30.1,1,5,3.4,1
30,32.1,30.1,1,6,3.2,1
30,32.1,30.1,1,7,3.2,1
30,32.1,30.1,1,8,3,1
30,32.1,30.1,1,9,2.8,0
30,32.1,30.1,1,10,3.4,1
30,32.1,30.1,1,11,3.2,1
30,32.1,30.1,1,12,3.2,1
30,32.1,30.1,1,13,3.2,1
30,32.1,30.1,1,14,3,1
30,32.1,30.1,1,15,3,1
30,32.1,30.1,1,16,3,0
30,32.1,30.1,1,17,3.4,0
30,32.1,30.1,1,18,3.8,1
30,32.1,30.1,1,19,3.8,1
30,32.1,30.1,1,20,3.8,1
30,32.1,30.1,1,21,3.6,0
30,32.1,30.1,1,22,4.2,1
30,32.1,30.1,1,23,4.2,1
30,32.1,30.1,1,24,4.2,0
30,32.1,30.1,1,25,4.8,1
30,32.1,30.1,1,26,4.8,1
30,32.1,30.1,1,27,4.8,1
30,32.1,30.1,1,28,4.6,1
30,32.1,30.1,1,29,4.6,0
30,32.1,30.1,1,30,5.4,1
30,32.1,31.1,1,1,2.6,1
30,32.1,31.1,1,2,2,1
30,32.1,31.1,1,3,1.8,1
30,32.1,31.1,1,4,1.4,1
30,32.1,31.1,1,5,1.2,1
30,32.1,31.1,1,6,1,0
30,32.1,31.1,1,7,1.8,1
30,32.1,31.1,1,8,1.6,0
30,32.1,31.1,1,9,2.4,1
30,32.1,31.1,1,10,2.2,1
30,32.1,31.1,1,11,2.2,1
30,32.1,31.1,1,12,2,1
30,32.1,31.1,1,13,2,1
30,32.1,31.1,1,14,1.8,1
30,32.1,31.1,1,15,1.8,1
30,32.1,31.1,1,16,1.4,0
30,32.1,31.1,1,17,1.8,1
30,32.1,31.1,1,18,1.8,1
30,32.1,31.1,1,19,1.8,1
30,32.1,31.1,1,20,1.8,0
30,32.1,31.1,1,21,2,1
30,32.1,31.1,1,22,2,1
30,32.1,31.1,1,23,2,1
30,32.1,31.1,1,24,2,0
30,32.1,31.1,1,25,2.2,1
30,32.1,31.1,1,26,2.2,1
30,32.1,31.1,1,27,2.2,0
30,32.1,31.1,1,28,2.6,1
30,32.1,31.1,1,29,2.6,1
30,32.1,31.1,1,30,2.6,1
30,32.1,32.1,1,1,2.6,1
30,32.1,32.1,1,2,2,1
30,32.1,32.1,1,3,1.8,1
30,32.1,32.1,1,4,1.4,1
30,32.1,32.1,1,5,1.2,0
30,32.1,32.1,1,6,2.2,1
30,32.1,32.1,1,7,2,1
30,32.1,32.1,1,8,1.8,1
30,32.1,32.1,1,9,1.6,1
30,32.1,32.1,1,10,1.6,1
30,32.1,32.1,1,11,1.6,1
30,32.1,32.1,1,12,1.4,1
30,32.1,32.1,1,13,1.4,0
30,32.1,32.1,1,14,1.6,1
30,32.1,32.1,1,15,1.6,0
30,32.1,32.1,1,16,2,1
30,32.1,32.1,1,17,1.8,1
30,32.1,32.1,1,18,1.8,1
30,32.1,32.1,1,19,1.8,1
30,32.1,32.1,1,20,1.8,1
30,32.1,32.1,1,21,1.8,1
30,32.1,32.1,1,22,1.8,1
30,32.1,32.1,1,23,1.4,0
30,32.1,32.1,1,24,1.8,1
30,32.1,32.1,1,25,1.8,1
30,32.1,32.1,1,26,1.8,1
30,32.1,32.1,1,27,1.8,1
30,32.1,32.1,1,28,1.6,1
30,32.1,32.1,1,29,1.6,0
30,32.1,32.1,1,30,1.8,1
30,32.1,33.1,1,1,2.6,1
30,32.1,33.1,1,2,2,1
30,32.1,33.1,1,3,1.8,1
30,32.1,33.1,1,4,1.4,1
30,32.1,33.1,1,5,1.2,1
30,32.1,33.1,1,6,1,0
30,32.1,33.1,1,7,1.8,1
30,32.1,33.1,1,8,1.6,1
30,32.1,33.1,1,9,1.4,0
30,32.1,33.1,1,10,2,1
30,32.1,33.1,1,11,2,1
30,32.1,33.1,1,12,1.8,1
30,32.1,33.1,1,13,1.8,1
30,32.1,33.1,1,14,1.6,1
30,32.1,33.1,1,15,1.6,1
30,32.1,33.1,1,16,1.6,1
30,32.1,33.1,1,17,1.6,0
30,32.1,33.1,1,18,1.8,1
30,32.1,33.1,1,19,1.8,1
30,32.1,33.1,1,20,1.8,1
30,32.1,33.1,1,21,1.4,1
30,32.1,33.1,1,22,1.4,1
30,32.1,33.1,1,23,1.4,1
30,32.1,33.1,1,24,1.4,1
30,32.1,33.1,1,25,1.4,1
30,32.1,33.1,1,26,1.2,1
30,32.1,33.1,1,27,1.2,1
30,32.1,33.1,1,28,1.2,1
30,32.1,33.1,1,29,1.2,0
30,32.1,33.1,1,30,1.4,0
30,32.1,34.1,1,1,2.6,1
30,32.1,34.1,1,2,2,1
30,32.1,34.1,1,3,1.8,1
30,32.1,34.1,1,4,1.4,1
30,32.1,34.1,1,5,1.2,1
30,32.1,34.1,1,6,1,1
30,32.1,34.1,1,7,0.8,1
30,32.1,34.1,1,8,0.6,0
30,32.1,34.1,1,9,1.2,1
30,32.1,34.1,1,10,1,1
30,32.1,34.1,1,11,1,1
30,32.1,34.1,1,12,1,1
30,32.1,34.1,1,13,0.8,1
30,32.1,34.1,1,14,0.8,1
30,32.1,34.1,1,15,0.8,1
30,32.1,34.1,1,16,0.8,1
30,32.1,34.1,1,17,0.8,1
30,32.1,34.1,1,18,0.8,1
30,32.1,34.1,1,19,0.4,0
30,32.1,34.1,1,20,0.8,0
30,32.1,34.1,1,21,1,1
30,32.1,34.1,1,22,1,1
30,32.1,34.1,1,23,0.8,1
30,32.1,34.1,1,24,0.8,1
30,32.1,34.1,1,25,0.8,1
30,32.1,34.1,1,26,0.8,1
30,32.1,34.1,1,27,0.8,1
30,32.1,34.1,1,28,0.8,0
30,32.1,34.1,1,29,1,1
32,32.2,30.2,0,1,1.8,1
32,32.2,30.2,0,2,1.6,1
32,32.2,30.2,0,3,1.2,1
32,32.2,30.2,0,4,1,1
32,32.2,30.2,0,5,0.8,1
32,32.2,30.2,0,6,0.6,1
32,32.2,30.2,0,7,0.4,1
32,32.2,30.2,0,8,0.4,0
32,32.2,30.2,0,9,0.8,1
32,32.2,30.2,0,10,0.8,1
32,32.2,30.2,0,11,0.6,1
32,32.2,30.2,0,12,0.6,1
32,32.2,30.2,0,13,0.6,1
32,32.2,30.2,0,14,0.6,1
32,32.2,30.2,0,15,0.6,1
32,32.2,30.2,0,16,0.6,1
32,32.2,30.2,0,17,0.6,1
32,32.2,30.2,0,18,0.2,1
32,32.2,30.2,0,19,0.2,1
32,32.2,30.2,0,20,0.2,1
32,32.2,30.2,0,21,0.2,1
32,32.2,30.2,0,22,0.2,0
32,32.2,30.2,0,23,0.4,1
32,32.2,30.2,0,24,0.4,1
32,32.2,30.2,0,25,0.4,1
32,32.2,30.2,0,26,0.4,1
32,32.2,30.2,0,27,0.4,1
32,32.2,30.2,0,28,0.2,0
32,32.2,30.2,0,29,0.4,0
32,32.2,30.2,0,30,0.6,1
32,32.2,31.2,0,1,1.8,1
32,32.2,31.2,0,2,1.6,1
32,32.2,31.2,0,3,1.2,1
32,32.2,31.2,0,4,1,1
32,32.2,31.2,0,5,0.8,1
32,32.2,31.2,0,6,0.6,1
32,32.2,31.2,0,7,0.4,1
32,32.2,31.2,0,8,0.4,1
32,32.2,31.2,0,9,0.4,1
32,32.2,31.2,0,10,0.2,1
32,32.2,31.2,0,11,0.2,1
32,32.2,31.2,0,12,0.2,1
32,32.2,31.2,0,13,0.2,1
32,32.2,31.2,0,14,0.2,0
32,32.2,31.2,0,15,0.4,1
32,32.2,31.2,0,16,0.4,1
32,32.2,31.2,0,17,0.4,1
32,32.2,31.2,0,18,0.4,1
32,32.2,31.2,0,19,0.2,1
32,32.2,31.2,0,20,0.2,1
32,32.2,31.2,0,21,0.2,1
32,32.2,31.2,0,22,0.2,1
32,32.2,31.2,0,23,0.2,1
32,32.2,31.2,0,24,0.2,1
32,32.2,31.2,0,25,0.2,1
32,32.2,31.2,0,26,0.2,1
32,32.2,31.2,0,27,0.2,1
32,32.2,31.2,0,28,0.2,1
32,32.2,31.2,0,29,0.2,1
32,32.2,31.2,0,30,0.2,1
32,32.2,32.2,0,1,1.8,1
32,32.2,32.2,0,2,1.6,1
32,32.2,32.2,0,3,1.2,1
32,32.2,32.2,0,4,1,1
32,32.2,32.2,0,5,0.8,1
32,32.2,32.2,0,6,0.6,0
32,32.2,32.2,0,7,1.2,1
32,32.2,32.2,0,8,1,1
32,32.2,32.2,0,9,1,1
32,32.2,32.2,0,10,1,1
32,32.2,32.2,0,11,0.8,1
32,32.2,32.2,0,12,0.8,1
32,32.2,32.2,0,13,0.8,1
32,32.2,32.2,0,14,0.8,1
32,32.2,32.2,0,15,0.8,1
32,32.2,32.2,0,16,0.8,1
32,32.2,32.2,0,17,0.4,1
32,32.2,32.2,0,18,0.4,1
32,32.2,32.2,0,19,0.4,1
32,32.2,32.2,0,20,0.4,1
32,32.2,32.2,0,21,0.4,0
32,32.2,32.2,0,22,0.6,1
32,32.2,32.2,0,23,0.4,1
32,32.2,32.2,0,24,0.4,0
32,32.2,32.2,0,25,0.8,1
32,32.2,32.2,0,26,0.6,1
32,32.2,32.2,0,27,0.6,1
32,32.2,32.2,0,28,0.6,1
32,32.2,32.2,0,29,0.6,1
32,32.2,32.2,0,30,0.6,1
32,32.2,33.2,0,1,1.8,1
32,32.2,33.2,0,2,1.6,1
32,32.2,33.2,0,3,1.2,1
32,32.2,33.2,0,4,1,1
32,32.2,33.2,0,5,0.8,1
32,32.2,33.2,0,6,0.6,1
32,32.2,33.2,0,7,0.4,0
32,32.2,33.2,0,8,0.8,1
32,32.2,33.2,0,9,0.8,1
32,32.2,33.2,0,10,0.8,1
32,32.2,33.2,0,11,0.6,1
32,32.2,33.2,0,12,0.6,1
32,32.2,33.2,0,13,0.6,1
32,32.2,33.2,0,14,0.6,1
32,32.2,33.2,0,15,0.6,1
32,32.2,33.2,0,16,0.6,1
32,32.2,33.2,0,17,0.6,1
32,32.2,33.2,0,18,0.6,1
32,32.2,33.2,0,19,0.6,1
32,32.2,33.2,0,20,0.2,1
32,32.2,33.2,0,21,0.2,1
32,32.2,33.2,0,22,0.2,1
32,32.2,33.2,0,23,0.2,0
32,32.2,33.2,0,24,0.6,1
32,32.2,33.2,0,25,0.4,1
32,32.2,33.2,0,26,0.4,1
32,32.2,33.2,0,27,0.4,1
32,32.2,33.2,0,28,0.4,1
32,32.2,33.2,0,29,0.4,1
32,32.2,34.2,0,1,1.8,1
32,32.2,34.2,0,2,1.6,1
32,32.2,34.2,0,3,1.2,1
32,32.2,34.2,0,4,1,1
32,32.2,34.2,0,5,0.8,1
32,32.2,34.2,0,6,0.6,1
32,32.2,34.2,0,7,0.4,1
32,32.2,34.2,0,8,0.4,1
32,32.2,34.2,0,9,0.4,1
32,32.2,34.2,0,10,0.2,1
32,32.2,34.2,0,11,0.2,0
32,32.2,34.2,0,12,0.4,0
32,32.2,34.2,0,13,0.6,1
32,32.2,34.2,0,14,0.6,1
32,32.2,34.2,0,15,0.6,1
32,32.2,34.2,0,16,0.6,1
32,32.2,34.2,0,17,0.6,1
32,32.2,34.2,0,18,0.6,1
32,32.2,34.2,0,19,0.6,1
32,32.2,34.2,0,20,0.6,1
32,32.2,34.2,0,21,0.6,1
32,32.2,34.2,0,22,0.4,1
32,32.2,34.2,0,23,0.4,1
32,32.2,34.2,0,24,0.4,1
32,32.2,34.2,0,25,0.4,0
32,32.2,34.2,0,26,0.6,1
32,32.2,34.2,0,27,0.6,1
32,32.2,30.2,1,1,2.6,1
32,32.2,30.2,1,2,2,1
32,32.2,30.2,1,3,1.8,1
32,32.2,30.2,1,4,1.4,1
32,32.2,30.2,1,5,1.2,1
32,32.2,30.2,1,6,1,1
32,32.2,30.2,1,7,0.8,1
32,32.2,30.2,1,8,0.6,0
32,32.2,30.2,1,9,1.2,1
32,32.2,30.2,1,10,1,0
32,32.2,30.2,1,11,1.6,1
32,32.2,30.2,1,12,1.4,1
32,32.2,30.2,1,13,1.4,1
32,32.2,30.2,1,14,1.2,1
32,32.2,30.2,1,15,1.2,0
32,32.2,30.2,1,16,1.6,1
32,32.2,30.2,1,17,1.4,1
32,32.2,30.2,1,18,1.4,1
32,32.2,30.2,1,19,1.4,1
32,32.2,30.2,1,20,1.4,1
32,32.2,30.2,1,21,1.4,1
32,32.2,30.2,1,22,1,1
32,32.2,30.2,1,23,1,0
32,32.2,30.2,1,24,1.4,1
32,32.2,30.2,1,25,1.4,1
32,32.2,30.2,1,26,1.4,1
32,32.2,30.2,1,27,1.4,1
32,32.2,30.2,1,28,1,0
32,32.2,30.2,1,29,1.4,1
32,32.2,30.2,1,30,1.4,0
32,32.2,31.2,1,1,2.6,1
32,32.2,31.2,1,2,2,1
32,32.2,31.2,1,3,1.8,1
32,32.2,31.2,1,4,1.4,1
32,32.2,31.2,1,5,1.2,1
32,32.2,31.2,1,6,1,1
32,32.2,31.2,1,7,0.8,0
32,32.2,31.2,1,8,1.4,1
32,32.2,31.2,1,9,1.4,1
32,32.2,31.2,1,10,1.2,0
32,32.2,31.2,1,11,1.6,1
32,32.2,31.2,1,12,1.6,1
32,32.2,31.2,1,13,1.6,1
32,32.2,31.2,1,14,1.4,1
32,32.2,31.2,1,15,1.4,1
32,32.2,31.2,1,16,1.4,0
32,32.2,31.2,1,17,1.6,1
32,32.2,31.2,1,18,1.6,1
32,32.2,31.2,1,19,1.6,1
32,32.2,31.2,1,20,1.6,1
32,32.2,31.2,1,21,1.2,1
32,32.2,31.2,1,22,1.2,1
32,32.2,31.2,1,23,1.2,1
32,32.2,31.2,1,24,1.2,1
32,32.2,31.2,1,25,1.2,1
32,32.2,31.2,1,26,1,1
32,32.2,31.2,1,27,1,1
32,32.2,31.2,1,28,1,1
32,32.2,31.2,1,29,1,0
32,32.2,31.2,1,30,1.2,1
32,32.2,32.2,1,1,2.6,1
32,32.2,32.2,1,2,2,1
32,32.2,32.2,1,3,1.8,1
32,32.2,32.2,1,4,1.4,1
32,32.2,32.2,1,5,1.2,1
32,32.2,32.2,1,6,1,1
32,32.2,32.2,1,7,0.8,0
32,32.2,32.2,1,8,1.4,1
32,32.2,32.2,1,9,1.4,1
32,32.2,32.2,1,10,1.2,1
32,32.2,32.2,1,11,1.2,1
32,32.2,32.2,1,12,1,1
32,32.2,32.2,1,13,1,1
32,32.2,32.2,1,14,1,0
32,32.2,32.2,1,15,1.2,1
32,32.2,32.2,1,16,1.2,0
32,32.2,32.2,1,17,1.6,1
32,32.2,32.2,1,18,1.4,1
32,32.2,32.2,1,19,1.4,1
32,32.2,32.2,1,20,1.4,1
32,32.2,32.2,1,21,1.4,0
32,32.2,32.2,1,22,1.6,1
32,32.2,32.2,1,23,1.6,0
32,32.2,32.2,1,24,2.2,1
32,32.2,32.2,1,25,2,1
32,32.2,32.2,1,26,2,1
32,32.2,32.2,1,27,1.8,1
32,32.2,32.2,1,28,1.8,1
32,32.2,32.2,1,29,1.8,1
32,32.2,32.2,1,30,1.4,1
32,32.2,33.2,1,1,2.6,1
32,32.2,33.2,1,2,2,1
32,32.2,33.2,1,3,1.8,1
32,32.2,33.2,1,4,1.4,1
32,32.2,33.2,1,5,1.2,1
32,32.2,33.2,1,6,1,1
32,32.2,33.2,1,7,0.8,1
32,32.2,33.2,1,8,0.6,1
32,32.2,33.2,1,9,0.6,1
32,32.2,33.2,1,10,0.4,1
32,32.2,33.2,1,11,0.4,1
32,32.2,33.2,1,12,0.2,0
32,32.2,33.2,1,13,0.6,0
32,32.2,33.2,1,14,1,1
32,32.2,33.2,1,15,0.8,1
32,32.2,33.2,1,16,0.8,1
32,32.2,33.2,1,17,0.8,0
32,32.2,33.2,1,18,1,1
32,32.2,33.2,1,19,1,1
32,32.2,33.2,1,20,1,1
32,32.2,33.2,1,21,1,1
32,32.2,33.2,1,22,1,0
32,32.2,33.2,1,23,1.2,0
32,32.2,33.2,1,24,1.8,1
32,32.2,33.2,1,25,1.6,1
32,32.2,33.2,1,26,1.4,0
32,32.2,33.2,1,27,2,1
32,32.2,33.2,1,28,2,1
32,32.2,33.2,1,29,1.8,1
32,32.2,33.2,1,30,1.6,1
32,32.2,34.2,1,1,2.6,1
32,32.2,34.2,1,2,2,1
32,32.2,34.2,1,3,1.8,1
32,32.2,34.2,1,4,1.4,1
32,32.2,34.2,1,5,1.2,1
32,32.2,34.2,1,6,1,1
32,32.2,34.2,1,7,0.8,1
32,32.2,34.2,1,8,0.6,0
32,32.2,34.2,1,9,1.2,1
32,32.2,34.2,1,10,1,1
32,32.2,34.2,1,11,1,1
32,32.2,34.2,1,12,1,1
32,32.2,34.2,1,13,0.8,1
32,32.2,34.2,1,14,0.8,1
32,32.2,34.2,1,15,0.8,1
32,32.2,34.2,1,16,0.8,1
32,32.2,34.2,1,17,0.8,1
32,32.2,34.2,1,18,0.8,1
32,32.2,34.2,1,19,0.4,0
32,32.2,34.2,1,20,0.8,1
32,32.2,34.2,1,21,0.8,1
32,32.2,34.2,1,22,0.8,1
32,32.2,34.2,1,23,0.8,1
32,32.2,34.2,1,24,0.8,1
32,32.2,34.2,1,25,0.8,1
32,32.2,34.2,1,26,0.8,1
32,32.2,34.2,1,27,0.8,1
32,32.2,34.2,1,28,0.8,1
32,32.2,34.2,1,29,0.8,1
32,32.2,34.2,1,30,0.8,1
34,29.5,27.5,0,1,1.8,1
34,29.5,27.5,0,2,1.6,1
34,29.5,27.5,0,3,1.2,1
34,29.5,27.5,0,4,1,1
34,29.5,27.5,0,5,0.8,1
34,29.5,27.5,0,6,0.6,1
34,29.5,27.5,0,7,0.4,1
34,29.5,27.5,0,8,0.4,1
34,29.5,27.5,0,9,0.4,1
34,29.5,27.5,0,10,0.2,1
34,29.5,27.5,0,11,0.2,1
34,29.5,27.5,0,12,0.2,0
34,29.5,27.5,0,13,0.4,1
34,29.5,27.5,0,14,0.4,1
34,29.5,27.5,0,15,0.4,1
34,29.5,27.5,0,16,0.4,1
34,29.5,27.5,0,17,0.4,1
34,29.5,27.5,0,18,0.4,1
34,29.5,27.5,0,19,0.4,0
34,29.5,27.5,0,20,0.4,1
34,29.5,27.5,0,21,0.4,1
34,29.5,27.5,0,22,0.4,1
34,29.5,27.5,0,23,0.4,1
34,29.5,27.5,0,24,0.4,0
34,29.5,27.5,0,25,0.4,1
34,29.5,27.5,0,26,0.4,1
34,29.5,27.5,0,27,0.4,1
34,29.5,27.5,0,28,0.4,1
34,29.5,27.5,0,29,0.4,1
34,29.5,27.5,0,30,0.4,1
34,29.5,28.5,0,1,1.8,1
34,29.5,28.5,0,2,1.6,1
34,29.5,28.5,0,3,1.2,1
34,29.5,28.5,0,4,1,1
34,29.5,28.5,0,5,0.8,1
34,29.5,28.5,0,6,0.6,1
34,29.5,28.5,0,7,0.4,1
34,29.5,28.5,0,8,0.4,1
34,29.5,28.5,0,9,0.4,1
34,29.5,28.5,0,10,0.2,0
34,29.5,28.5,0,11,0.4,1
34,29.5,28.5,0,12,0.4,1
34,29.5,28.5,0,13,0.4,1
34,29.5,28.5,0,14,0.4,1
34,29.5,28.5,0,15,0.4,1
34,29.5,28.5,0,16,0.4,1
34,29.5,28.5,0,17,0.4,1
34,29.5,28.5,0,18,0.4,1
34,29.5,28.5,0,19,0.4,1
34,29.5,28.5,0,20,0.4,1
34,29.5,28.5,0,21,0.4,1
34,29.5,28.5,0,22,0.4,1
34,29.5,28.5,0,23,0.4,1
34,29.5,28.5,0,24,0.4,0
34,29.5,28.5,0,25,0.4,1
34,29.5,28.5,0,26,0.4,1
34,29.5,28.5,0,27,0.4,1
34,29.5,28.5,0,28,0.4,1
34,29.5,28.5,0,29,0.4,1
34,29.5,28.5,0,30,0.4,1
34,29.5,29.5,0,1,1.8,1
34,29.5,29.5,0,2,1.6,1
34,29.5,29.5,0,3,1.2,1
34,29.5,29.5,0,4,1,1
34,29.5,29.5,0,5,0.8,1
34,29.5,29.5,0,6,0.6,1
34,29.5,29.5,0,7,0.4,1
34,29.5,29.5,0,8,0.4,0
34,29.5,29.5,0,9,0.8,1
34,29.5,29.5,0,10,0.8,1
34,29.5,29.5,0,11,0.6,1
34,29.5,29.5,0,12,0.6,1
34,29.5,29.5,0,13,0.6,1
34,29.5,29.5,0,14,0.6,1
34,29.5,29.5,0,15,0.6,1
34,29.5,29.5,0,16,0.6,1
34,29.5,29.5,0,17,0.6,1
34,29.5,29.5,0,18,0.2,1
34,29.5,29.5,0,19,0.2,1
34,29.5,29.5,0,20,0.2,1
34,29.5,29.5,0,21,0.2,1
34,29.5,29.5,0,22,0.2,1
34,29.5,29.5,0,23,0.2,1
34,29.5,29.5,0,24,0.2,1
34,29.5,29.5,0,25,0.2,1
34,29.5,29.5,0,26,0.2,1
34,29.5,29.5,0,27,0.2,1
34,29.5,29.5,0,28,0.2,1
34,29.5,29.5,0,29,0.2,1
34,29.5,29.5,0,30,0.2,1
34,29.5,30.5,0,1,1.8,1
34,29.5,30.5,0,2,1.6,1
34,29.5,30.5,0,3,1.2,1
34,29.5,30.5,0,4,1,1
34,29.5,30.5,0,5,0.8,1
34,29.5,30.5,0,6,0.6,1
34,29.5,30.5,0,7,0.4,1
34,29.5,30.5,0,8,0.4,1
34,29.5,30.5,0,9,0.4,1
34,29.5,30.5,0,10,0.2,1
34,29.5,30.5,0,11,0.2,1
34,29.5,30.5,0,12,0.2,1
34,29.5,30.5,0,13,0.2,1
34,29.5,30.5,0,14,0.2,1
34,29.5,30.5,0,15,0.2,1
34,29.5,30.5,0,16,0.2,0
34,29.5,30.5,0,17,0.2,1
34,29.5,30.5,0,18,0.2,1
34,29.5,30.5,0,19,0.2,1
34,29.5,30.5,0,20,0.2,1
34,29.5,30.5,0,21,0.2,1
34,29.5,30.5,0,22,0.2,1
34,29.5,30.5,0,23,0.2,1
34,29.5,30.5,0,24,0.2,1
34,29.5,30.5,0,25,0.2,1
34,29.5,30.5,0,26,0.2,1
34,29.5,30.5,0,27,0.2,1
34,29.5,30.5,0,28,0.2,1
34,29.5,30.5,0,29,0.2,1
34,29.5,31.5,0,1,1.8,1
34,29.5,31.5,0,2,1.6,1
34,29.5,31.5,0,3,1.2,1
34,29.5,31.5,0,4,1,1
34,29.5,31.5,0,5,0.8,1
34,29.5,31.5,0,6,0.6,1
34,29.5,31.5,0,7,0.4,1
34,29.5,31.5,0,8,0.4,1
34,29.5,31.5,0,9,0.4,1
34,29.5,31.5,0,10,0.2,1
34,29.5,31.5,0,11,0.2,1
34,29.5,31.5,0,12,0.2,1
34,29.5,31.5,0,13,0.2,1
34,29.5,31.5,0,14,0.2,1
34,29.5,31.5,0,15,0.2,1
34,29.5,31.5,0,16,0.2,1
34,29.5,31.5,0,17,0.2,1
34,29.5,31.5,0,18,0.2,1
34,29.5,31.5,0,19,0.2,1
34,29.5,31.5,0,20,0.2,1
34,29.5,31.5,0,21,0.2,1
34,29.5,31.5,0,22,0.2,1
34,29.5,31.5,0,23,0.2,1
34,29.5,31.5,0,24,0.2,1
34,29.5,31.5,0,25,0.2,1
34,29.5,31.5,0,26,0.2,1
34,29.5,31.5,0,27,0.2,1
34,29.5,31.5,0,28,0.2,1
34,29.5,31.5,0,29,0.2,1
34,29.5,31.5,0,30,0.2,1
34,29.5,27.5,1,1,2.6,1
34,29.5,27.5,1,2,2,1
34,29.5,27.5,1,3,1.8,0
